# BJD, RAW_FLUX, RAW_FLUX_ERR, CORR_FLUX, CORR_FLUX_ERR, PHASE

2455484.159909 50372.207031 7.859239 1.000478 0.000153 51.676991
2455484.180341 50410.808594 7.860684 1.001227 0.000153 51.679034
2455484.200774 50441.917969 7.861946 1.001827 0.000153 51.681077
2455484.221207 50445.304688 7.862450 1.001877 0.000153 51.683121
2455484.241639 50464.375000 7.863781 1.002237 0.000153 51.685164
2455484.262072 50481.285156 7.863807 1.002555 0.000153 51.687207
2455484.282505 50467.542969 7.862890 1.002264 0.000153 51.689250
2455484.302937 50448.886719 7.862295 1.001876 0.000153 51.691294
2455484.323370 50422.753906 7.861141 1.001339 0.000153 51.693337
2455484.343802 50448.398438 7.862300 1.001830 0.000153 51.695380
2455484.364235 50417.484375 7.861145 1.001198 0.000153 51.697424
2455484.384668 50432.511719 7.861705 1.001479 0.000153 51.699467
2455484.405100 50373.054688 7.859284 1.000280 0.000153 51.701510
2455484.425533 50382.066406 7.860028 1.000441 0.000153 51.703553
2455484.445966 50377.113281 7.859440 1.000324 0.000153 51.705597
2455484.466398 50393.445312 7.860148 1.000631 0.000153 51.707640
2455484.486831 50385.851562 7.859478 1.000462 0.000153 51.709683
2455484.507264 50412.769531 7.860922 1.000978 0.000153 51.711726
2455484.527696 50409.996094 7.860691 1.000905 0.000153 51.713770
2455484.548129 50431.554688 7.861387 1.001314 0.000153 51.715813
2455484.568561 50426.890625 7.861279 1.001204 0.000153 51.717856
2455484.588994 50434.843750 7.861881 1.001343 0.000153 51.719899
2455484.609427 50428.117188 7.861466 1.001191 0.000153 51.721943
2455484.629859 50395.777344 7.860425 1.000531 0.000153 51.723986
2455484.650292 50387.820312 7.859968 1.000355 0.000153 51.726029
2455484.670724 50366.203125 7.859176 0.999907 0.000153 51.728072
2455484.691157 50352.839844 7.858530 0.999624 0.000153 51.730116
2455484.711590 50335.660156 7.857902 0.999264 0.000153 51.732159
2455484.732022 50330.828125 7.857758 0.999150 0.000153 51.734202
2455484.752455 50304.804688 7.856727 0.998615 0.000153 51.736245
2455484.772888 50323.367188 7.857554 0.998965 0.000153 51.738289
2455484.793320 50321.367188 7.856867 0.998907 0.000153 51.740332
2455484.813753 50344.859375 7.857573 0.999355 0.000153 51.742375
2455484.834185 50361.667969 7.859075 0.999670 0.000153 51.744418
2455484.854618 50382.531250 7.860086 1.000066 0.000153 51.746462
2455484.875051 50395.949219 7.860606 1.000313 0.000153 51.748505
2455484.895483 50433.558594 7.862006 1.001041 0.000153 51.750548
2455484.915916 50442.359375 7.862458 1.001197 0.000153 51.752592
2455484.936348 50491.800781 7.864060 1.002160 0.000153 51.754635
2455484.956781 50492.593750 7.864283 1.002157 0.000153 51.756678
2455484.977214 50514.816406 7.865108 1.002580 0.000153 51.758721
2455484.997646 50519.566406 7.865372 1.002655 0.000153 51.760765
2455485.018079 50516.136719 7.865281 1.002568 0.000153 51.762808
2455485.038512 50489.222656 7.864121 1.002016 0.000153 51.764851
2455485.058944 50472.609375 7.863759 1.001667 0.000153 51.766894
2455485.079377 50482.433594 7.864026 1.001843 0.000153 51.768938
2455485.099809 50451.617188 7.862697 1.001213 0.000153 51.770981
2455485.120242 50430.140625 7.861978 1.000768 0.000153 51.773024
2455485.140675 50440.375000 7.861887 1.000952 0.000153 51.775067
2455485.161107 50430.160156 7.861965 1.000731 0.000153 51.777111
2455485.181540 50406.449219 7.861081 1.000242 0.000153 51.779154
2455485.201973 50418.285156 7.861423 1.000458 0.000153 51.781197
2455485.222405 50425.265625 7.861755 1.000577 0.000153 51.783240
2455485.242838 50448.996094 7.861959 1.001029 0.000153 51.785284
2455485.263270 50451.437500 7.862345 1.001059 0.000153 51.787327
2455485.283703 50459.359375 7.862321 1.001197 0.000153 51.789370
2455485.304136 50456.304688 7.862766 1.001118 0.000153 51.791414
2455485.324568 50471.300781 7.863079 1.001396 0.000153 51.793457
2455485.345001 50443.792969 7.862545 1.000831 0.000153 51.795500
2455485.365434 50471.074219 7.863006 1.001354 0.000153 51.797543
2455485.385866 50421.410156 7.861258 1.000349 0.000153 51.799587
2455485.406299 50407.433594 7.860250 1.000053 0.000153 51.801630
2455485.426731 50373.058594 7.858867 0.999352 0.000153 51.803673
2455485.447164 50370.691406 7.858907 0.999286 0.000153 51.805716
2455485.467597 50356.511719 7.858264 0.998986 0.000153 51.807760
2455485.488029 50379.628906 7.859263 0.999425 0.000153 51.809803
2455485.508462 50373.593750 7.859280 0.999287 0.000153 51.811846
2455485.528894 50377.601562 7.859293 0.999347 0.000153 51.813889
2455485.549327 50374.417969 7.859117 0.999265 0.000153 51.815933
2455485.569760 50410.683594 7.860468 0.999965 0.000153 51.817976
2455485.590192 50440.917969 7.861850 1.000546 0.000153 51.820019
2455485.610625 50444.140625 7.862131 1.000590 0.000153 51.822063
2455485.631057 50480.250000 7.863423 1.001287 0.000153 51.824106
2455485.651490 50485.832031 7.864041 1.001379 0.000153 51.826149
2455485.671923 50531.824219 7.865368 1.002272 0.000153 51.828192
2455485.692355 50517.210938 7.865163 1.001963 0.000153 51.830235
2455485.712788 50531.351562 7.865299 1.002224 0.000153 51.832279
2455485.733221 50541.730469 7.866513 1.002410 0.000153 51.834322
2455485.753653 50534.011719 7.865353 1.002238 0.000153 51.836365
2455485.774086 50516.390625 7.864782 1.001869 0.000153 51.838409
2455485.794518 50534.097656 7.865322 1.002201 0.000153 51.840452
2455485.814951 50503.074219 7.864198 1.001567 0.000153 51.842495
2455485.835384 50491.988281 7.863736 1.001327 0.000153 51.844538
2455485.855816 50470.652344 7.862897 1.000885 0.000153 51.846582
2455485.876249 50456.234375 7.862406 1.000580 0.000153 51.848625
2455485.896681 50439.679688 7.861743 1.000232 0.000153 51.850668
2455485.917114 50465.585938 7.862638 1.000726 0.000153 51.852711
2455485.937547 50446.273438 7.862071 1.000324 0.000153 51.854755
2455485.957979 50467.429688 7.862808 1.000724 0.000153 51.856798
2455485.978412 50472.351562 7.862951 1.000802 0.000153 51.858841
2455485.998845 50487.312500 7.863776 1.001079 0.000153 51.860884
2455486.019277 50489.726562 7.863852 1.001108 0.000153 51.862928
2455486.039710 50495.617188 7.863935 1.001205 0.000153 51.864971
2455486.060142 50494.621094 7.863909 1.001166 0.000153 51.867014
2455486.080575 50482.050781 7.863484 1.000897 0.000153 51.869057
2455486.101008 50482.433594 7.863517 1.000885 0.000153 51.871101
2455486.141873 50430.851562 7.861590 0.999823 0.000153 51.875187
2455486.162305 50407.402344 7.860596 0.999339 0.000153 51.877230
2455486.182738 50388.707031 7.859814 0.998949 0.000153 51.879274
2455486.203171 50369.730469 7.859034 0.998553 0.000153 51.881317
2455486.223603 50380.851562 7.859485 0.998754 0.000153 51.883360
2455486.244036 50382.347656 7.859478 0.998764 0.000153 51.885404
2455486.264468 50407.789062 7.860512 0.999249 0.000153 51.887447
2455486.284901 50392.960938 7.859987 0.998935 0.000153 51.889490
2455486.305334 50416.914062 7.861020 0.999390 0.000153 51.891533
2455486.325766 50423.843750 7.861383 0.999508 0.000153 51.893577
2455486.346199 50597.511719 7.868278 1.002931 0.000153 51.895620
2455486.366632 50487.089844 7.863868 1.000722 0.000153 51.897663
2455486.387064 50497.261719 7.864363 1.000904 0.000153 51.899706
2455486.407497 50543.722656 7.865991 1.001806 0.000153 51.901750
2455486.427929 50535.160156 7.865805 1.001616 0.000153 51.903793
2455486.448362 50534.613281 7.865849 1.001586 0.000153 51.905836
2455486.468795 50548.234375 7.866420 1.001836 0.000153 51.907879
2455486.489227 50536.449219 7.865849 1.001582 0.000153 51.909923
2455486.509660 50291.691406 7.865406 0.996712 0.000153 51.911966
2455486.530092 50488.636719 7.864821 1.000595 0.000153 51.914009
2455486.550525 50492.988281 7.864325 1.000662 0.000153 51.916052
2455486.570958 50478.937500 7.863799 1.000364 0.000153 51.918096
2455486.591390 50465.394531 7.863263 1.000075 0.000153 51.920139
2455486.611823 50445.765625 7.862302 0.999667 0.000153 51.922182
2455486.632256 50431.359375 7.861954 0.999361 0.000153 51.924226
2455486.652688 50452.457031 7.862721 0.999760 0.000153 51.926269
2455486.673121 50461.226562 7.862908 0.999914 0.000153 51.928312
2455486.693553 50469.976562 7.863487 1.000067 0.000153 51.930355
2455486.713986 50475.062500 7.863790 1.000148 0.000153 51.932399
2455486.734419 50481.085938 7.863927 1.000247 0.000153 51.934442
2455486.754851 50492.378906 7.864643 1.000451 0.000153 51.936485
2455486.775284 50493.183594 7.864401 1.000447 0.000153 51.938528
2455486.795716 50464.914062 7.863047 0.999867 0.000153 51.940572
2455486.816149 50470.933594 7.863405 0.999967 0.000153 51.942615
2455486.836582 50447.125000 7.862467 0.999475 0.000153 51.944658
2455486.857014 50448.230469 7.862749 0.999477 0.000153 51.946701
2455486.877447 50377.750000 7.859848 0.998061 0.000153 51.948745
2455486.897879 50372.550781 7.859628 0.997938 0.000153 51.950788
2455486.918312 50362.957031 7.859219 0.997728 0.000153 51.952831
2455486.938745 50358.367188 7.859038 0.997617 0.000153 51.954874
2455486.959177 50164.941406 7.849990 0.993766 0.000153 51.956918
2455486.979610 48642.492188 7.785120 0.963587 0.000152 51.958961
2455487.204368 49440.136719 7.820181 0.979172 0.000153 51.981437
2455487.224801 50510.445312 7.865040 1.000350 0.000153 51.983480
2455487.245234 50524.316406 7.865384 1.000604 0.000153 51.985523
2455487.265666 50520.761719 7.865370 1.000514 0.000153 51.987567
2455487.286099 50509.511719 7.865172 1.000271 0.000153 51.989610
2455487.306531 50487.984375 7.864277 0.999825 0.000153 51.991653
2455487.326964 50475.136719 7.863568 0.999550 0.000153 51.993696
2455487.347397 50470.230469 7.863426 0.999433 0.000153 51.995740
2455487.367829 50462.691406 7.863331 0.999263 0.000153 51.997783
2455487.388262 50492.558594 7.864331 0.999835 0.000153 51.999826
2455487.408694 50474.855469 7.863725 0.999464 0.000153 52.001869
2455487.429127 50485.277344 7.864382 0.999650 0.000153 52.003913
2455487.449560 50489.746094 7.864176 0.999719 0.000153 52.005956
2455487.469992 50497.269531 7.866215 0.999848 0.000153 52.007999
2455487.490425 50510.765625 7.865086 1.000095 0.000153 52.010042
2455487.510857 50507.109375 7.864858 1.000002 0.000153 52.012086
2455487.531290 50521.746094 7.865674 1.000272 0.000153 52.014129
2455487.551723 50504.140625 7.864820 0.999903 0.000153 52.016172
2455487.572155 50487.253906 7.864120 0.999549 0.000153 52.018216
2455487.592588 50463.765625 7.863005 0.999063 0.000153 52.020259
2455487.613020 50452.773438 7.862712 0.998826 0.000153 52.022302
2455487.633453 50424.359375 7.861561 0.998243 0.000153 52.024345
2455487.653886 50431.699219 7.861854 0.998368 0.000153 52.026389
2455487.674318 50398.578125 7.860764 0.997692 0.000153 52.028432
2455487.694751 50421.433594 7.861423 0.998125 0.000153 52.030475
2455487.715184 50415.367188 7.861235 0.997984 0.000153 52.032518
2455487.735616 50432.796875 7.861872 0.998309 0.000153 52.034562
2455487.756049 50418.015625 7.861510 0.997997 0.000153 52.036605
2455487.776481 50474.000000 7.863585 0.999085 0.000153 52.038648
2455487.796914 50476.195312 7.863741 0.999108 0.000153 52.040691
2455487.817346 50514.257812 7.865406 0.999841 0.000153 52.042735
2455487.837779 50525.324219 7.865597 1.000040 0.000153 52.044778
2455487.858212 50562.261719 7.867083 1.000751 0.000153 52.046821
2455487.878644 50580.703125 7.867927 1.001095 0.000153 52.048864
2455487.899077 50617.359375 7.869221 1.001801 0.000153 52.050908
2455487.919509 50571.882812 7.867495 1.000880 0.000153 52.052951
2455487.939942 50609.867188 7.868912 1.001612 0.000153 52.054994
2455487.960375 50598.914062 7.868526 1.001375 0.000153 52.057037
2455487.980807 50578.710938 7.867849 1.000955 0.000153 52.059081
2455488.021672 50568.000000 7.867365 1.000702 0.000153 52.063167
2455488.042105 50520.003906 7.865583 0.999732 0.000153 52.065210
2455488.062538 50546.339844 7.866350 1.000233 0.000153 52.067254
2455488.082970 50521.433594 7.865200 0.999720 0.000153 52.069297
2455488.103403 50533.812500 7.865932 0.999945 0.000153 52.071340
2455488.123835 50516.000000 7.865405 0.999572 0.000153 52.073384
2455488.144268 50541.972656 7.866351 1.000066 0.000153 52.075427
2455488.164701 50532.929688 7.865803 0.999866 0.000153 52.077470
2455488.185133 50569.925781 7.867441 1.000578 0.000153 52.079513
2455488.205566 50559.054688 7.867029 1.000343 0.000153 52.081557
2455488.225998 50572.714844 7.867605 1.000593 0.000153 52.083600
2455488.246431 50550.828125 7.866770 1.000139 0.000153 52.085643
2455488.266864 50580.328125 7.867852 1.000703 0.000153 52.087686
2455488.287296 50554.750000 7.866905 1.000176 0.000153 52.089730
2455488.307729 50539.945312 7.866341 0.999863 0.000153 52.091773
2455488.328161 50512.027344 7.865280 0.999291 0.000153 52.093816
2455488.348594 50500.968750 7.864937 0.999052 0.000153 52.095859
2455488.369027 50466.792969 7.863756 0.998355 0.000153 52.097903
2455488.389459 50470.792969 7.862983 0.998414 0.000153 52.099946
2455488.409892 50438.160156 7.862412 0.997748 0.000153 52.101989
2455488.430324 50468.171875 7.862808 0.998322 0.000153 52.104032
2455488.450757 50446.082031 7.862676 0.997865 0.000153 52.106076
2455488.471190 50472.457031 7.863822 0.998366 0.000153 52.108119
2455488.491622 50471.800781 7.863787 0.998333 0.000153 52.110162
2455488.512055 50527.386719 7.866017 0.999412 0.000153 52.112205
2455488.532487 50519.769531 7.866004 0.999241 0.000153 52.114249
2455488.552920 50560.085938 7.867430 1.000018 0.000153 52.116292
2455488.573353 50578.031250 7.868155 1.000353 0.000153 52.118335
2455488.593785 50598.953125 7.869045 1.000746 0.000153 52.120378
2455488.614218 50610.023438 7.869417 1.000945 0.000153 52.122422
2455488.634650 50637.203125 7.870676 1.001462 0.000154 52.124465
2455488.655083 50636.027344 7.870656 1.001419 0.000154 52.126508
2455488.675515 50645.167969 7.870821 1.001579 0.000154 52.128551
2455488.695948 50625.066406 7.870191 1.001161 0.000154 52.130595
2455488.716381 50627.113281 7.870113 1.001182 0.000154 52.132638
2455488.736813 50608.199219 7.869516 1.000787 0.000153 52.134681
2455488.757246 50600.031250 7.869156 1.000605 0.000153 52.136725
2455488.777679 50559.839844 7.867550 0.999790 0.000153 52.138768
2455488.798111 50565.691406 7.867721 0.999886 0.000153 52.140811
2455488.818544 50547.746094 7.867032 0.999511 0.000153 52.142854
2455488.838976 50607.425781 7.870143 1.000670 0.000154 52.144898
2455488.859409 50537.804688 7.866622 0.999273 0.000153 52.146941
2455488.879841 50574.214844 7.868269 0.999973 0.000153 52.148984
2455488.900274 50567.664062 7.868087 0.999823 0.000153 52.151027
2455488.920707 50583.238281 7.868462 1.000111 0.000153 52.153071
2455488.941139 50589.445312 7.868662 1.000213 0.000153 52.155114
2455488.961572 50589.976562 7.868719 1.000204 0.000153 52.157157
2455488.982004 50585.312500 7.868492 1.000091 0.000153 52.159200
2455489.002437 50571.199219 7.867937 0.999792 0.000153 52.161244
2455489.022869 50590.886719 7.868907 1.000161 0.000153 52.163287
2455489.043302 50543.863281 7.866786 0.999211 0.000153 52.165330
2455489.063735 50513.960938 7.865514 0.998600 0.000153 52.167373
2455489.084167 50511.199219 7.864388 0.998525 0.000153 52.169417
2455489.125032 50481.589844 7.863220 0.997899 0.000153 52.173503
2455489.145465 50467.152344 7.862783 0.997593 0.000153 52.175546
2455489.165898 50472.464844 7.863142 0.997678 0.000153 52.177590
2455489.186330 50497.214844 7.863730 0.998147 0.000153 52.179633
2455489.206763 50516.328125 7.867723 0.998505 0.000153 52.181676
2455489.227195 50506.574219 7.864362 0.998292 0.000153 52.183719
2455489.247628 50524.332031 7.865514 0.998623 0.000153 52.185763
2455489.268061 50561.937500 7.866873 0.999346 0.000153 52.187806
2455489.288493 50581.140625 7.868324 0.999705 0.000153 52.189849
2455489.308926 50614.253906 7.869823 1.000339 0.000154 52.191893
2455489.329358 50612.312500 7.869668 1.000281 0.000153 52.193936
2455489.349791 50635.667969 7.870707 1.000722 0.000154 52.195979
2455489.370224 50653.832031 7.871284 1.001061 0.000154 52.198022
2455489.390656 50653.175781 7.872034 1.001027 0.000154 52.200066
2455489.411089 50646.968750 7.871072 1.000885 0.000154 52.202109
2455489.431521 50645.832031 7.871027 1.000842 0.000154 52.204152
2455489.451954 50621.933594 7.870093 1.000349 0.000154 52.206195
2455489.472387 50611.878906 7.869719 1.000131 0.000154 52.208239
2455489.492819 50604.945312 7.869355 0.999973 0.000153 52.210282
2455489.513252 50578.769531 7.868229 0.999436 0.000153 52.212325
2455489.533684 50569.269531 7.868208 0.999228 0.000153 52.214368
2455489.554117 50542.578125 7.866937 0.998680 0.000153 52.216412
2455489.574549 50555.054688 7.867506 0.998907 0.000153 52.218455
2455489.594982 50561.160156 7.867629 0.999007 0.000153 52.220498
2455489.615415 50563.250000 7.867700 0.999028 0.000153 52.222541
2455489.635847 50583.179688 7.868377 0.999402 0.000153 52.224585
2455489.656280 50571.230469 7.867975 0.999146 0.000153 52.226628
2455489.676712 50586.058594 7.868584 0.999419 0.000153 52.228671
2455489.697145 50581.125000 7.868508 0.999301 0.000153 52.230714
2455489.717578 50602.871094 7.869342 0.999710 0.000153 52.232758
2455489.738010 50583.976562 7.868557 0.999317 0.000153 52.234801
2455489.758443 50588.500000 7.867975 0.999386 0.000153 52.236844
2455489.778875 50548.597656 7.866759 0.998578 0.000153 52.238887
2455489.799308 50543.320312 7.867037 0.998454 0.000153 52.240931
2455489.819740 50510.187500 7.864357 0.997779 0.000153 52.242974
2455489.840173 50496.882812 7.863998 0.997496 0.000153 52.245017
2455489.860606 50488.011719 7.863568 0.997301 0.000153 52.247061
2455489.881038 50477.906250 7.862875 0.997081 0.000153 52.249104
2455489.901471 50471.214844 7.862684 0.996929 0.000153 52.251147
2455489.921903 50499.058594 7.865065 0.997459 0.000153 52.253190
2455489.942336 50519.542969 7.864822 0.997843 0.000153 52.255234
2455489.962769 50532.214844 7.865015 0.998074 0.000153 52.257277
2455489.983201 50550.062500 7.866372 0.998406 0.000153 52.259320
2455490.003634 50574.949219 7.867867 0.998878 0.000153 52.261363
2455490.024066 50607.195312 7.870450 0.999494 0.000154 52.263407
2455490.044499 50622.898438 7.871480 0.999785 0.000154 52.265450
2455490.064932 50644.785156 7.872760 1.000197 0.000154 52.267493
2455490.085364 50668.019531 7.873546 1.000636 0.000154 52.269536
2455490.105797 50685.238281 7.874065 1.000956 0.000154 52.271580
2455490.126229 50675.042969 7.873723 1.000734 0.000154 52.273623
2455490.146662 50685.601562 7.874138 1.000923 0.000154 52.275666
2455490.167094 50660.394531 7.873224 1.000405 0.000154 52.277709
2455490.187527 50656.996094 7.872496 1.000318 0.000154 52.279753
2455490.207960 50639.734375 7.872411 0.999957 0.000154 52.281796
2455490.228392 50621.484375 7.870470 0.999576 0.000154 52.283839
2455490.248825 50605.781250 7.871201 0.999246 0.000154 52.285883
2455490.269257 50589.660156 7.869239 0.998908 0.000153 52.287926
2455490.289690 50573.523438 7.868641 0.998570 0.000153 52.289969
2455490.310122 50583.691406 7.868989 0.998750 0.000153 52.292012
2455490.330555 50588.351562 7.869136 0.998822 0.000153 52.294055
2455490.350988 50617.589844 7.870375 0.999380 0.000154 52.296099
2455490.371420 50614.500000 7.870891 0.999299 0.000154 52.298142
2455490.391853 50636.324219 7.871085 0.999710 0.000154 52.300185
2455490.412285 50599.535156 7.869650 0.998964 0.000153 52.302228
2455490.432718 50646.871094 7.871697 0.999878 0.000154 52.304272
2455490.453151 50624.269531 7.870526 0.999412 0.000154 52.306315
2455490.473583 50638.492188 7.871239 0.999673 0.000154 52.308358
2455490.494016 50610.113281 7.869973 0.999093 0.000154 52.310402
2455490.514448 50611.937500 7.870095 0.999109 0.000154 52.312445
2455490.534881 50573.664062 7.868824 0.998334 0.000153 52.314488
2455490.555314 50562.550781 7.868053 0.998094 0.000153 52.316531
2455490.575746 50546.589844 7.867684 0.997759 0.000153 52.318575
2455490.596179 50569.968750 7.868326 0.998201 0.000153 52.320618
2455490.616611 50519.523438 7.866306 0.997186 0.000153 52.322661
2455490.637044 50528.003906 7.866744 0.997333 0.000153 52.324704
2455490.657476 50530.957031 7.867125 0.997372 0.000153 52.326748
2455490.677909 50561.742188 7.868102 0.997959 0.000153 52.328791
2455490.698342 50580.039062 7.868957 0.998301 0.000153 52.330834
2455490.718774 50611.925781 7.870358 0.998910 0.000154 52.332877
2455490.739207 50618.789062 7.870404 0.999026 0.000154 52.334921
2455490.759639 50659.777344 7.872085 0.999815 0.000154 52.336964
2455490.780072 50662.363281 7.871985 0.999846 0.000154 52.339007
2455490.800505 50685.652344 7.873127 1.000286 0.000154 52.341051
2455490.820937 50699.867188 7.874878 1.000547 0.000154 52.343094
2455490.841370 50748.726562 7.875566 1.001491 0.000154 52.345137
2455490.861802 50710.789062 7.874825 1.000723 0.000154 52.347180
2455490.882235 50736.937500 7.875102 1.001219 0.000154 52.349223
2455490.902667 50694.437500 7.873466 1.000361 0.000154 52.351267
2455490.923100 50702.746094 7.873661 1.000505 0.000154 52.353310
2455490.943533 50673.636719 7.872732 0.999911 0.000154 52.355353
2455490.963965 50675.488281 7.872555 0.999928 0.000154 52.357396
2455490.984398 50640.269531 7.871437 0.999213 0.000154 52.359440
2455491.004830 50658.746094 7.872113 0.999558 0.000154 52.361483
2455491.025263 50623.046875 7.870614 0.998834 0.000154 52.363526
2455491.045695 50642.574219 7.871325 0.999200 0.000154 52.365569
2455491.066128 50667.316406 7.872383 0.999668 0.000154 52.367613
2455491.086561 50648.683594 7.871654 0.999281 0.000154 52.369656
2455491.106993 50647.402344 7.871915 0.999236 0.000154 52.371699
2455491.127426 50662.281250 7.872211 0.999510 0.000154 52.373743
2455491.147858 50656.882812 7.871931 0.999384 0.000154 52.375786
2455491.168291 50677.609375 7.872923 0.999773 0.000154 52.377829
2455491.188723 50667.414062 7.872358 0.999552 0.000154 52.379872
2455491.209156 50654.035156 7.871900 0.999269 0.000154 52.381916
2455491.229589 50639.062500 7.871609 0.998954 0.000154 52.383959
2455491.250021 50619.863281 7.870667 0.998556 0.000154 52.386002
2455491.270454 50630.726562 7.870986 0.998750 0.000154 52.388045
2455491.290886 50606.203125 7.869976 0.998247 0.000154 52.390089
2455491.311319 50577.750000 7.869027 0.997666 0.000153 52.392132
2455491.331752 50572.167969 7.868698 0.997537 0.000153 52.394175
2455491.352184 50568.343750 7.868644 0.997442 0.000153 52.396218
2455491.372617 50568.941406 7.868523 0.997434 0.000153 52.398262
2455491.393049 50587.894531 7.869306 0.997789 0.000153 52.400305
2455491.413482 50593.589844 7.869512 0.997881 0.000153 52.402348
2455491.433914 50613.277344 7.870251 0.998250 0.000154 52.404391
2455491.454347 50624.406250 7.870854 0.998450 0.000154 52.406435
2455491.474779 50664.460938 7.872305 0.999221 0.000154 52.408478
2455491.495212 50690.781250 7.873525 0.999721 0.000154 52.410521
2455491.515645 50716.031250 7.874396 1.000199 0.000154 52.412565
2455491.536077 50724.460938 7.874945 1.000346 0.000154 52.414608
2455491.556510 50764.167969 7.876239 1.001110 0.000154 52.416651
2455491.576942 50763.785156 7.876340 1.001083 0.000154 52.418694
2455491.597375 50748.789062 7.875735 1.000767 0.000154 52.420737
2455491.617808 50743.914062 7.875609 1.000652 0.000154 52.422781
2455491.638240 50740.347656 7.875528 1.000562 0.000154 52.424824
2455491.658673 50720.882812 7.874849 1.000159 0.000154 52.426867
2455491.679105 50703.167969 7.874131 0.999790 0.000154 52.428910
2455491.699538 50683.765625 7.873469 0.999388 0.000154 52.430954
2455491.719971 50704.753906 7.874100 0.999783 0.000154 52.432997
2455491.740403 50653.523438 7.871959 0.998753 0.000154 52.435040
2455491.760836 50672.289062 7.872727 0.999104 0.000154 52.437084
2455491.781268 50654.503906 7.872126 0.998734 0.000154 52.439127
2455491.801701 50678.109375 7.873168 0.999180 0.000154 52.441170
2455491.822133 50655.273438 7.872077 0.998711 0.000154 52.443213
2455491.842566 50566.687500 7.868611 0.996945 0.000153 52.445257
2455491.862998 49920.164062 7.840854 0.984180 0.000153 52.447300
2455491.883431 48799.101562 7.792857 0.962060 0.000152 52.449343
2455492.292083 49517.058594 7.823385 0.975841 0.000153 52.490208
2455492.312515 50435.746094 7.863353 0.993926 0.000153 52.492251
2455492.332948 50753.488281 7.876298 1.000169 0.000154 52.494295
2455492.353380 50775.171875 7.877096 1.000577 0.000154 52.496338
2455492.373813 50755.937500 7.876223 1.000179 0.000154 52.498381
2455492.394245 50788.777344 7.877455 1.000807 0.000154 52.500424
2455492.414678 50732.105469 7.875194 0.999672 0.000154 52.502468
2455492.435110 50731.507812 7.875396 0.999641 0.000154 52.504511
2455492.455543 50694.632812 7.874025 0.998896 0.000154 52.506554
2455492.475976 50692.851562 7.873944 0.998842 0.000154 52.508598
2455492.496408 50675.281250 7.873232 0.998477 0.000154 52.510641
2455492.516841 50699.035156 7.874034 0.998926 0.000154 52.512684
2455492.537273 50713.371094 7.874557 0.999189 0.000154 52.514727
2455492.557706 50725.496094 7.875161 0.999409 0.000154 52.516771
2455492.578139 50706.773438 7.874386 0.999022 0.000154 52.518814
2455492.598571 50728.984375 7.875269 0.999441 0.000154 52.520857
2455492.619004 50719.109375 7.874999 0.999227 0.000154 52.522900
2455492.639436 50729.832031 7.875226 0.999420 0.000154 52.524944
2455492.659869 50733.085938 7.875465 0.999465 0.000154 52.526987
2455492.680301 50707.855469 7.874416 0.998949 0.000154 52.529030
2455492.700734 50702.222656 7.874185 0.998820 0.000154 52.531073
2455492.721166 50672.050781 7.873346 0.998206 0.000154 52.533117
2455492.741599 50672.562500 7.873079 0.998198 0.000154 52.535160
2455492.762032 50642.867188 7.872065 0.997594 0.000154 52.537203
2455492.782464 50633.167969 7.871745 0.997384 0.000154 52.539246
2455492.802897 50618.011719 7.870979 0.997067 0.000154 52.541290
2455492.823329 50656.527344 7.872482 0.997807 0.000154 52.543333
2455492.843762 50635.484375 7.871543 0.997374 0.000154 52.545376
2455492.864194 50654.332031 7.872206 0.997727 0.000154 52.547419
2455492.884627 50662.136719 7.872854 0.997862 0.000154 52.549463
2455492.905059 50683.722656 7.873553 0.998269 0.000154 52.551506
2455492.925492 50697.683594 7.874165 0.998525 0.000154 52.553549
2455492.945925 50719.578125 7.874949 0.998938 0.000154 52.555592
2455492.966357 50751.683594 7.876304 0.999551 0.000154 52.557636
2455492.986790 50797.433594 7.878092 1.000434 0.000154 52.559679
2455493.007222 50795.546875 7.877950 1.000378 0.000154 52.561722
2455493.027655 50826.421875 7.879299 1.000967 0.000154 52.563765
2455493.048088 50841.515625 7.879911 1.001246 0.000154 52.565809
2455493.068520 50837.171875 7.879613 1.001142 0.000154 52.567852
2455493.088953 50812.546875 7.878670 1.000639 0.000154 52.569895
2455493.109385 50812.625000 7.878592 1.000622 0.000154 52.571938
2455493.129818 50794.589844 7.877965 1.000248 0.000154 52.573982
2455493.150250 50777.101562 7.877850 0.999885 0.000154 52.576025
2455493.170683 50765.566406 7.876908 0.999640 0.000154 52.578068
2455493.191115 50742.246094 7.875918 0.999162 0.000154 52.580111
2455493.211548 50742.226562 7.875966 0.999143 0.000154 52.582155
2455493.231981 50736.730469 7.876517 0.999016 0.000154 52.584198
2455493.272846 50733.265625 7.875722 0.998911 0.000154 52.588285
2455494.069716 50925.441406 7.883448 1.001986 0.000154 52.667972
2455494.090148 50932.390625 7.883588 1.002105 0.000154 52.670015
2455494.110581 50931.082031 7.883796 1.002061 0.000154 52.672058
2455494.131013 50914.339844 7.883021 1.001714 0.000154 52.674101
2455494.151446 50919.492188 7.883264 1.001798 0.000154 52.676145
2455494.171879 50889.546875 7.881874 1.001191 0.000154 52.678188
2455494.192311 50869.601562 7.881198 1.000780 0.000154 52.680231
2455494.212744 50839.710938 7.880380 1.000175 0.000154 52.682274
