# Time, BJD, SAP_FLUX, SAP_FLUX_ERR, PDCSAP_FLUX, PDCSAP_FLUX_ERR

1461.737047 2456294.737047 51311.406250 8.045745 55642.531250 8.856365
1461.757479 2456294.757479 51285.355469 8.044271 55616.335938 8.853864
1461.777912 2456294.777912 51254.183594 8.043238 55578.242188 8.853212
1461.798345 2456294.798345 51210.269531 8.041739 55532.320312 8.850963
1461.818778 2456294.818778 51168.300781 8.040009 55488.160156 8.848833
1461.839211 2456294.839211 51136.121094 8.038748 55444.410156 8.847649
1461.859643 2456294.859643 51098.472656 8.037189 55410.527344 8.846855
1461.880076 2456294.880076 51050.355469 8.035581 55355.457031 8.844449
1461.900509 2456294.900509 51034.796875 8.035010 55332.871094 8.843607
1461.920942 2456294.920942 51015.007812 8.034019 55321.386719 8.842625
1461.941374 2456294.941374 51011.593750 8.034020 55306.238281 8.841995
1461.961807 2456294.961807 50986.675781 8.033206 55286.472656 8.842075
1461.982240 2456294.982240 50972.136719 8.032709 55274.160156 8.840654
1462.002673 2456295.002673 51002.765625 8.033936 55295.425781 8.842829
1462.023106 2456295.023106 51025.441406 8.034941 55332.796875 8.842889
1462.043538 2456295.043538 51055.359375 8.035997 55360.882812 8.844625
1462.063971 2456295.063971 51085.089844 8.037263 55391.738281 8.846273
1462.084404 2456295.084404 51103.601562 8.038033 55416.609375 8.847976
1462.104837 2456295.104837 51141.441406 8.039693 55453.242188 8.849260
1462.125270 2456295.125270 51178.796875 8.041305 55497.871094 8.850623
1462.145702 2456295.145702 51194.191406 8.042055 55516.832031 8.851540
1462.166135 2456295.166135 51250.945312 8.044205 55577.257812 8.853876
1462.186568 2456295.186568 51282.546875 8.045521 55609.734375 8.855815
1462.207001 2456295.207001 51309.757812 8.046553 55650.539062 8.857260
1462.227434 2456295.227434 51332.542969 8.047802 55665.343750 8.857282
1462.247866 2456295.247866 51370.683594 8.049382 55712.546875 8.860066
1462.268299 2456295.268299 51379.507812 8.049761 55722.164062 8.859757
1462.288732 2456295.288732 51407.769531 8.050946 55742.265625 8.861544
1462.309165 2456295.309165 51424.746094 8.051924 55776.375000 8.862875
1462.329597 2456295.329597 51412.570312 8.051883 55754.078125 8.863029
1462.350030 2456295.350030 51440.773438 8.052778 55784.234375 8.863165
1462.370463 2456295.370463 51415.964844 8.051854 55764.171875 8.862473
1462.390896 2456295.390896 51411.546875 8.051664 55750.714844 8.862547
1462.411329 2456295.411329 51394.566406 8.051261 55739.433594 8.862309
1462.431761 2456295.431761 51370.347656 8.050615 55712.601562 8.861305
